system_index,precipitation,geo,source_file
666,558.2404057020904,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.611958551168705,36.58388994576751]}",rr12.csv
667,782.1325401580925,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.354317153401375,36.62880570997349]}",rr12.csv
668,782.1325401580925,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.39923291760735,36.62880570997349]}",rr12.csv
669,888.8325174618512,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.444148681813324,36.62880570997349]}",rr12.csv
670,917.5171195729272,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.4890644460193,36.62880570997349]}",rr12.csv
671,900.6392941337508,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.53398021022527,36.62880570997349]}",rr12.csv
672,902.3322271350772,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.578895974431255,36.62880570997349]}",rr12.csv
673,866.3488952733278,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.62381173863723,36.62880570997349]}",rr12.csv
674,854.7673728299233,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.668727502843204,36.62880570997349]}",rr12.csv
675,847.0104349032044,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.71364326704918,36.62880570997349]}",rr12.csv
676,767.4395507518202,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.75855903125516,36.62880570997349]}",rr12.csv
677,728.6638028395828,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.803474795461135,36.62880570997349]}",rr12.csv
678,728.6638028395828,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.84839055966711,36.62880570997349]}",rr12.csv
679,623.0673217466101,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.893306323873084,36.62880570997349]}",rr12.csv
680,647.073537661694,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.93822208807906,36.62880570997349]}",rr12.csv
681,591.8620745111039,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.98313785228504,36.62880570997349]}",rr12.csv
682,613.5564716956142,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.028053616491015,36.62880570997349]}",rr12.csv
683,581.0090978775988,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.07296938069699,36.62880570997349]}",rr12.csv
684,522.6935756671592,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.117885144902964,36.62880570997349]}",rr12.csv
685,524.2064939378397,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.162800909108945,36.62880570997349]}",rr12.csv
686,495.9333552446333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.20771667331492,36.62880570997349]}",rr12.csv
687,537.8077211940822,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.252632437520894,36.62880570997349]}",rr12.csv
688,537.8077211940822,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.29754820172687,36.62880570997349]}",rr12.csv
689,541.1614705045558,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.34246396593284,36.62880570997349]}",rr12.csv
690,519.3360886562623,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.387379730138825,36.62880570997349]}",rr12.csv
691,523.6564086365943,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.4322954943448,36.62880570997349]}",rr12.csv
692,523.6167694391152,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.477211258550774,36.62880570997349]}",rr12.csv
693,636.3956981747215,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.52212702275675,36.62880570997349]}",rr12.csv
694,563.182464024736,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.56704278696272,36.62880570997349]}",rr12.csv
695,523.9441590856004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.611958551168705,36.62880570997349]}",rr12.csv
696,775.7168153605162,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.354317153401375,36.673721474179466]}",rr12.csv
697,775.7168153605162,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.39923291760735,36.673721474179466]}",rr12.csv
698,855.9991272158913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.444148681813324,36.673721474179466]}",rr12.csv
699,874.2265700318039,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.4890644460193,36.673721474179466]}",rr12.csv
700,843.5429902838705,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.53398021022527,36.673721474179466]}",rr12.csv
701,867.4434091982021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.578895974431255,36.673721474179466]}",rr12.csv
702,834.1544067273062,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.62381173863723,36.673721474179466]}",rr12.csv
703,841.8376851110952,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.668727502843204,36.673721474179466]}",rr12.csv
704,854.0513856690377,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.71364326704918,36.673721474179466]}",rr12.csv
705,795.7946506738663,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.75855903125516,36.673721474179466]}",rr12.csv
706,740.4006553483196,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.803474795461135,36.673721474179466]}",rr12.csv
707,740.4006553483196,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.84839055966711,36.673721474179466]}",rr12.csv
708,645.7754502028838,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.893306323873084,36.673721474179466]}",rr12.csv
709,642.083287771864,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.93822208807906,36.673721474179466]}",rr12.csv
710,572.5726725745626,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.98313785228504,36.673721474179466]}",rr12.csv
711,589.3447425801132,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.028053616491015,36.673721474179466]}",rr12.csv
712,554.9350425861194,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.07296938069699,36.673721474179466]}",rr12.csv
713,496.1690995531972,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.117885144902964,36.673721474179466]}",rr12.csv
714,498.08190752152586,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.162800909108945,36.673721474179466]}",rr12.csv
715,463.8631572494014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.20771667331492,36.673721474179466]}",rr12.csv
716,509.9311323687381,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.252632437520894,36.673721474179466]}",rr12.csv
717,509.9311323687381,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.29754820172687,36.673721474179466]}",rr12.csv
718,497.32921502968975,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.34246396593284,36.673721474179466]}",rr12.csv
719,494.7602719376023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.387379730138825,36.673721474179466]}",rr12.csv
720,490.0194159233715,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.4322954943448,36.673721474179466]}",rr12.csv
721,484.8213199870497,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.477211258550774,36.673721474179466]}",rr12.csv
722,596.5063232740558,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.52212702275675,36.673721474179466]}",rr12.csv
723,542.4968131544338,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.56704278696272,36.673721474179466]}",rr12.csv
724,518.9455421315797,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.611958551168705,36.673721474179466]}",rr12.csv
725,793.1493377051761,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.354317153401375,36.71863723838544]}",rr12.csv
726,793.1493377051761,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.39923291760735,36.71863723838544]}",rr12.csv
727,744.3620572056459,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.444148681813324,36.71863723838544]}",rr12.csv
728,826.5031520743742,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.4890644460193,36.71863723838544]}",rr12.csv
729,784.8104713308844,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.53398021022527,36.71863723838544]}",rr12.csv
730,834.3012256340285,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.578895974431255,36.71863723838544]}",rr12.csv
731,831.7567461120661,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.62381173863723,36.71863723838544]}",rr12.csv
732,845.3429209113747,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.668727502843204,36.71863723838544]}",rr12.csv
733,839.9980038489425,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.71364326704918,36.71863723838544]}",rr12.csv
734,881.4607359417382,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.75855903125516,36.71863723838544]}",rr12.csv
735,1083.024000014203,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.803474795461135,36.71863723838544]}",rr12.csv
736,1083.024000014203,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.84839055966711,36.71863723838544]}",rr12.csv
737,983.5536559429648,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.893306323873084,36.71863723838544]}",rr12.csv
738,830.4177817612058,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.93822208807906,36.71863723838544]}",rr12.csv
739,671.7268484272695,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.98313785228504,36.71863723838544]}",rr12.csv
740,674.9984139583944,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.028053616491015,36.71863723838544]}",rr12.csv
741,604.0000042881034,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.07296938069699,36.71863723838544]}",rr12.csv
742,499.7676781320599,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.117885144902964,36.71863723838544]}",rr12.csv
743,489.2900239102222,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.162800909108945,36.71863723838544]}",rr12.csv
744,474.1291372204457,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.20771667331492,36.71863723838544]}",rr12.csv
745,478.17565223945337,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.252632437520894,36.71863723838544]}",rr12.csv
746,478.17565223945337,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.29754820172687,36.71863723838544]}",rr12.csv
747,475.7588936577454,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.34246396593284,36.71863723838544]}",rr12.csv
748,469.91753079733394,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.387379730138825,36.71863723838544]}",rr12.csv
749,498.6589666280378,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.4322954943448,36.71863723838544]}",rr12.csv
750,492.5398436054392,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.477211258550774,36.71863723838544]}",rr12.csv
751,600.9795762073234,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.52212702275675,36.71863723838544]}",rr12.csv
752,562.3063328500468,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.56704278696272,36.71863723838544]}",rr12.csv
753,534.364520420949,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.611958551168705,36.71863723838544]}",rr12.csv
754,745.4653410551837,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.354317153401375,36.763553002591415]}",rr12.csv
755,745.4653410551837,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.39923291760735,36.763553002591415]}",rr12.csv
756,731.3672604188032,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.444148681813324,36.763553002591415]}",rr12.csv
757,753.9753522784958,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.4890644460193,36.763553002591415]}",rr12.csv
758,730.2271117256896,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.53398021022527,36.763553002591415]}",rr12.csv
759,787.569981213659,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.578895974431255,36.763553002591415]}",rr12.csv
760,822.2094189376076,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.62381173863723,36.763553002591415]}",rr12.csv
761,849.4462907522102,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.668727502843204,36.763553002591415]}",rr12.csv
762,883.6366035666433,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.71364326704918,36.763553002591415]}",rr12.csv
763,933.8952852712828,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.75855903125516,36.763553002591415]}",rr12.csv
764,1120.436939656618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.803474795461135,36.763553002591415]}",rr12.csv
765,1120.436939656618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.84839055966711,36.763553002591415]}",rr12.csv
766,1007.2138138150332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.893306323873084,36.763553002591415]}",rr12.csv
767,888.2396768195904,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.93822208807906,36.763553002591415]}",rr12.csv
768,696.8820554437407,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.98313785228504,36.763553002591415]}",rr12.csv
769,726.6410802133323,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.028053616491015,36.763553002591415]}",rr12.csv
770,599.4927765840694,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.07296938069699,36.763553002591415]}",rr12.csv
771,584.5551200373593,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.117885144902964,36.763553002591415]}",rr12.csv
772,569.6094940585936,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.162800909108945,36.763553002591415]}",rr12.csv
773,538.1904830595086,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.20771667331492,36.763553002591415]}",rr12.csv
774,570.9097113893417,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.252632437520894,36.763553002591415]}",rr12.csv
775,570.9097113893417,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.29754820172687,36.763553002591415]}",rr12.csv
776,561.2262783395272,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.34246396593284,36.763553002591415]}",rr12.csv
777,582.5696209911257,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.387379730138825,36.763553002591415]}",rr12.csv
778,768.4468287155178,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.4322954943448,36.763553002591415]}",rr12.csv
779,735.9556804315362,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.477211258550774,36.763553002591415]}",rr12.csv
780,616.111575020419,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.52212702275675,36.763553002591415]}",rr12.csv
781,554.674674991249,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.56704278696272,36.763553002591415]}",rr12.csv
782,534.7334693917073,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.611958551168705,36.763553002591415]}",rr12.csv
783,747.3246245816554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.354317153401375,36.80846876679739]}",rr12.csv
784,747.3246245816554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.39923291760735,36.80846876679739]}",rr12.csv
785,718.2564174690488,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.444148681813324,36.80846876679739]}",rr12.csv
786,723.556167755276,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.4890644460193,36.80846876679739]}",rr12.csv
787,698.1828545369208,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.53398021022527,36.80846876679739]}",rr12.csv
788,746.8214512243867,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.578895974431255,36.80846876679739]}",rr12.csv
789,780.5187089410974,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.62381173863723,36.80846876679739]}",rr12.csv
790,804.6362120138947,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.668727502843204,36.80846876679739]}",rr12.csv
791,855.7888420026284,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.71364326704918,36.80846876679739]}",rr12.csv
792,888.6369239346823,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.75855903125516,36.80846876679739]}",rr12.csv
793,1088.0907480211465,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.803474795461135,36.80846876679739]}",rr12.csv
794,1088.0907480211465,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.84839055966711,36.80846876679739]}",rr12.csv
795,1008.3545376856346,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.893306323873084,36.80846876679739]}",rr12.csv
796,879.8407845346956,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.93822208807906,36.80846876679739]}",rr12.csv
797,703.1825098153204,"{""geodesic"":false,""type"":""Point"",""coordinates"":[44.98313785228504,36.80846876679739]}",rr12.csv
798,726.0946964145405,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.028053616491015,36.80846876679739]}",rr12.csv
799,572.5884936681832,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.07296938069699,36.80846876679739]}",rr12.csv
800,565.4172755769105,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.117885144902964,36.80846876679739]}",rr12.csv
801,531.8460709674764,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.162800909108945,36.80846876679739]}",rr12.csv
802,496.1885701675383,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.20771667331492,36.80846876679739]}",rr12.csv
803,538.4430199140708,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.252632437520894,36.80846876679739]}",rr12.csv
804,538.4430199140708,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.29754820172687,36.80846876679739]}",rr12.csv
805,522.8080767023785,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.34246396593284,36.80846876679739]}",rr12.csv
806,554.8702564139967,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.387379730138825,36.80846876679739]}",rr12.csv
807,734.3095297749096,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.4322954943448,36.80846876679739]}",rr12.csv
808,717.5739971586154,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.477211258550774,36.80846876679739]}",rr12.csv
809,579.1861181583081,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.52212702275675,36.80846876679739]}",rr12.csv
810,512.8437853017822,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.56704278696272,36.80846876679739]}",rr12.csv
811,488.6655324843596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[45.611958551168705,36.80846876679739]}",rr12.csv
